Datetime,Username,Tweet
2022-10-06 21:00:26+00:00,AccountLab,"In #Brazil, the Pró-Ética project was launched by the Comptroller General to encourage #anticorruption #compliance by the private sector. It's been recognised globally as an example of good practice &amp; evaluated 600 compliance programs.

@RUSI_org @g20org 
https://t.co/MbYi6y0FQo https://t.co/i4StpM2bEV"
2022-10-06 20:42:04+00:00,telugustop,Indonesia urges G20 parliaments to strengthen cooperation for global economic recovery https://t.co/8Z9BOR20Rk #boost #economic #Indonesia #Jakarta #recovery
2022-10-06 20:26:16+00:00,Ajitweekly1,Indonesia urges G20 parliaments to strengthen cooperation for global economic recovery https://t.co/LmP0wSmJh9
2022-10-06 20:02:00+00:00,GPforEducation,"We need transformative financing if we're to secure every child's #RightToEducation!

In an open letter, global education &amp; development actors call for urgent action from @g20org leaders to #FundEducation.

https://t.co/eR17tovAKq

@Suharso_M @Menlu_RI @DTDjani | #G20Indonesia https://t.co/MU3aEYaumg"
2022-10-06 19:38:21+00:00,gurusan1,@mhmck And which national leaders will be in the same room with this terrorist leader at the G20 meeting in Indonesia in November?
2022-10-06 19:28:00+00:00,EuromaidanPress,"""Russia should think not about negotiations but about repentence and The Hague,"" Secrateary of National Security Council of Ukraine responded to the head of the Russian Federation Council, who invited Ukraine to negotiate at G20 summit in Indonesia https://t.co/0nKOa1h45J https://t.co/mxZfIGS29R"
2022-10-06 19:23:21+00:00,DesaiKena,Pakistan is responsible for 1% of global emissions but experiencing the worst floods on record. Thousands have lost their lives. @G7 @EUCouncil @g20org the time for empty words is up. Let's mobilize the promised $100 billion in climate finance NOW. https://t.co/NsTWprkuQb
2022-10-06 19:07:37+00:00,yonanestel,"We need transformative financing if we're to secure every child's #RightToEducation! In an open letter, global education &amp; development actors call for urgent action from @g20org leaders to #FundEducation https://t.co/yxVuOD81n8 @Suharso_M @Menlu_RI @DTDjani | #G20Indones"
2022-10-06 19:06:59+00:00,GDP_Center,"In a new @orfonline op-ed, @kmalhotra401 outlines the problems facing @g20org as 🇮🇳 India is set to inherit the presidency in 2023. 

From unsustainable debt levels to green energy transition challenges, Malhotra says decisive action is needed: https://t.co/VGlsc53gAa"
2022-10-06 18:38:17+00:00,iwgindia,"We are proud of the Indian delegates receiving the C20 baton from Indonesia for C20 India 2023. We are confident that C20 will continue to work on ensuring representation of all voices. #C20 #C20summit2022
@C20EG @DrSJaishankar @FinMinIndia @MoHFW_INDIA @g20org @amitabhk87 https://t.co/1gyYLJ166L"
2022-10-06 18:27:45+00:00,Lorsyl162010,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 18:17:34+00:00,CaityMundy,Pakistan is responsible for 1% of global emissions but experiencing the worst floods on record. Thousands have lost their lives. @G7 @EUCouncil @g20org the time for empty words is up. Let's mobilize the promised $100 billion in climate finance NOW. https://t.co/vx5NQJ6C36
2022-10-06 17:59:32+00:00,jayfloyd94,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 17:20:02+00:00,tero_kaunisto,"🇺🇸Joe Biden does not rule out a meeting with Russian🇷🇺 President Vladimir Putin in connection with the G20 meeting. The G20 countries will meet in Bali, Indonesia🇮🇩 in November.

- That remains to be seen, he answered the question he received."
2022-10-06 17:18:36+00:00,gabiborgo,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 17:15:00+00:00,ORFMumbai,"#India inherits a presidency full of challenges from #Indonesia. It will, therefore, be called upon to provide bold and innovative solutions, writes @kmalhotra401. #G20 https://t.co/Gxki54kvP8"
2022-10-06 17:13:39+00:00,BankerWeimar,"Interesting claim…

Big nation.

“Indonesia is willing to join the BRICS group, speaker of the Russian Federation Council Valentina Matvienko stated after talking to President Joko Widodo on the sidelines of the G20 parliamentary summit in Jakarta.” https://t.co/sUEqwuCJzG"
2022-10-06 16:59:40+00:00,gahamalian,"BREAKING NEWS:

Biden says ""it remains to be seen"" when asked if he would meet with Putin at G20 world leaders’ summit in #Indonesia in November this year.

@IntelRepublic https://t.co/NtmU8kWoTV"
2022-10-06 16:47:01+00:00,SaraAGiussani,"It's not about being ready for a nuclear war, it's about avoiding it!
#RussiaUkraineWar #nuclear #world #NATO #unitednations #USA #Europe #politics #Security #G20Indonesia #saragiussani"
2022-10-06 16:44:28+00:00,SC_UNNY,"We need transformative financing if we're to secure every child's #RightToEducation! Global education &amp; development actors call for urgent action from @g20org leaders to #FundEducation https://t.co/z2HTJxmkbH 

@Suharso_M @Menlu_RI @DTDjani | #G20Indonesia @TransformingEdu"
2022-10-06 16:36:52+00:00,STEM2Crisis,"@brysonandy @CFigueres @GretaThunberg @oboylemm @BBCRosAtkins @Greenpeace @FT @japantimes @NHKWORLD_News @japan @JPN_PMO @IPCC_CH @UN @WHO @IPBES @BBC @RoyalFamily @UKParliament @SkyNews @guardian @CNN @ABC @CBS @nbc @TIME @wto @antonioguterres @g20org @mariannaspring @FFFMAPA @Schwarzenegger @NATO @climatemorgan @Reuters @350 @IntlCrimCourt @POTUS @EmmanuelMacron @PBS @AmanpourCoPBS @MFA_China @vonderleyen @MarinaOvsy_ @ndtv @WIONews @FAO @WFP @PMOIndia @NewsHour @NobelPrize To:#KimJongUn⤴️

#NorthKorea as an undeclared weapon
set-up to be used by Xi/#CCP+#Putin
as a retaliation target(instead of them)#WW3
MAD

A tragic traitor https://t.co/AJhHxmS54Q in modern TV Western:
once you Nuc-shoot-out in the Asia-Pacific
do your people/culture survive?

Ty"
2022-10-06 16:17:54+00:00,AlexanderDivone,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 16:17:43+00:00,AlexanderDivone,Pakistan is responsible for 1% of global emissions but experiencing the worst floods on record. Thousands have lost their lives. @G7 @EUCouncil @g20org the time for empty words is up. Let's mobilize the promised $100 billion in climate finance NOW. https://t.co/FHMndubqUa
2022-10-06 16:12:22+00:00,latestly,"India Believes in Mutual Dialogue and Diplomacy To Solve Food, Energy Security Crisis, Says Om Birla
@ombirlakota 

#RussiaUkraineConflict #EnergyCrisis #FoodCrisis #G20Indonesia 

https://t.co/tlACNm8XH7"
2022-10-06 16:03:49+00:00,Abu____Ahmed,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 15:59:25+00:00,GPforEducation,"Unlocking the power of education for global change has to be a conscious choice for @g20org leaders to take, now.

https://t.co/eR17tovAKq

@Suharso_M @Menlu_RI @DTDjani | #G20Indonesia #RecoverTogetherRecoverStronger #TransformingEducation https://t.co/EtSSmKF2mH"
2022-10-06 15:58:33+00:00,ICCSecGen,"Selamat datang! Wonderful to welcome to Paris Shinta Kamdani, B20 Chair and ICC Board Member, and @ArsjadRasjid, Chair of @KADIN_Indonesia, a month out from the all-important #G20 Summit in Bali. @iccwbo is a proud network partner of the B20 and fully supports its recommendations https://t.co/2cLtbdmNas"
2022-10-06 15:52:03+00:00,naranjamamacita,Pakistan is responsible for 1% of global emissions but experiencing the worst floods on record. Thousands have lost their lives. @G7 @EUCouncil @g20org the time for empty words is up. Let's mobilize the promised $100 billion in climate finance NOW. https://t.co/wJgUih0aTm
2022-10-06 15:51:25+00:00,Faith000001,Pakistan is responsible for 1% of global emissions but experiencing the worst floods on record. Thousands have lost their lives. @G7 @EUCouncil @g20org the time for empty words is up. Let's mobilize the promised $100 billion in climate finance NOW. https://t.co/JWXofeQAS2
2022-10-06 15:50:00+00:00,Iliya_Kure,South Participates G20 Parliamentary Speakers’ Summit In Indonesia https://t.co/fhjYFYlEIS
2022-10-06 15:49:49+00:00,africaprimenews,South Participates G20 Parliamentary Speakers’ Summit In Indonesia https://t.co/9Xs0a9aHYD
2022-10-06 15:49:44+00:00,joeedegbo,South Participates G20 Parliamentary Speakers’ Summit In Indonesia https://t.co/nvb4HKkkCR
2022-10-06 15:42:18+00:00,Belak19191573,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 15:39:04+00:00,sourovk72455574,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 15:21:10+00:00,suryahamidi,"@brian_hanggono @AZgeopolitics 🌐🇮🇩Indonesia is willing to join BRICS, Russia's Federation Council Chairman Valentina Matvienko said on Thursday. 

The statement comes after Matvienko held a meeting with Indonesian President Joko Widodo on the sidelines of the G20 summit."
2022-10-06 15:17:26+00:00,pwidakuswara,Worth noting that Putin @KremlinRussia_E has not confirmed whether he will attend #G20Indonesia in person or virtual. https://t.co/QUG13rdzvq
2022-10-06 15:15:12+00:00,GIESCR,"We welcome the Open Letter submitted to the Government of #Indonesia, ahead of the 4th Finance Minister Meetings of the #G20.  

@GIESCR and +35 organisations and governments signed it to protect and increase education financing 

#TransformingEducation 

https://t.co/oxKmq7sxHL"
2022-10-06 15:11:13+00:00,MankovichStas,"Olga Skabeeva is going nuts over Biden's remark that ""it remains to be seen"" whether he will meet Putin at the G20 summit in Indonesia."
2022-10-06 15:08:18+00:00,pogo_enjoyer,"@Baisla5191 @saattiisshh @TheLegateIN @MEAIndia @DrSJaishankar @narendramodi Indian delegates met Chinese delegates in G20 summit in Indonesia, there were rumours of fruitful talks, also India's hosting the next G20 in ""ladakh"", something's cooking, all we know is that India - China relationship along with Russia is gonna end the Western dominance,"
2022-10-06 15:06:03+00:00,pogo_enjoyer,"@_prajnatara_ @TheLegateIN Indian delegates met in G20 summit in Indonesia, there were rumours of fruitful talks, also India's hosting the next G20 in ""ladakh"", something's cooking, all we know is that India - China relationship along with Russia is gonna end the Western dominance, so let's wait and watch"
2022-10-06 14:55:30+00:00,STEM2Crisis,"@brysonandy @CFigueres @GretaThunberg @oboylemm @BBCRosAtkins @Greenpeace @FT @japantimes @NHKWORLD_News @japan @JPN_PMO @IPCC_CH @UN @WHO @IPBES @BBC @RoyalFamily @UKParliament @SkyNews @guardian @CNN @ABC @CBS @nbc @TIME @wto @antonioguterres @g20org @mariannaspring @FFFMAPA @Schwarzenegger @NATO @climatemorgan @Reuters @350 @IntlCrimCourt @POTUS @EmmanuelMacron @PBS @AmanpourCoPBS @MFA_China @vonderleyen @MarinaOvsy_ @ndtv @WIONews @FAO @WFP @PMOIndia @NewsHour @NobelPrize #NorthKorea's #Financial #infrastructure must be VERY successful/Cash-fluid:

MASSIVE complexity of #Business/#Economic #professional/#technical expertise/nuance over entire careers needed to produce HIGH Value:
#NuclearWeapons
#Ballistic+#Missiles
Highly Refined Jet Fuel JP5-JP8"
2022-10-06 14:54:41+00:00,noorenashams,@jamshedmkazi @UN_Women @g20org @puanmaharani_ri @IPUPresident @UN @unwomenid @DPR_RI @Kemlu_RI @kpp_pa Your shirt is so cool
2022-10-06 14:53:30+00:00,jamshedmkazi,An honor &amp; privilege to be representing @UN_Women at the @g20org parliamentary summit opened by HE President Jokowi &amp; Hon. Speaker @puanmaharani_ri w/remarks from @IPUPresident &amp; our @UN Secretary-General. Look forward to tomorrow’s dedicated gender &amp; social inclusion session. https://t.co/KcXOnsdWfa
2022-10-06 14:51:25+00:00,Kiki11908586,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 14:49:08+00:00,IndonesiainDC,"DCM Sade and Director Edi also highlighted opportunities to collaborate with U.S. businesses to support Indonesia’s clean energy goals.

#IndonesiainDC #energy #cleanenergy #wastetoenergy #G20Indonesia #recovertogetherrecoverstronger https://t.co/ydNPcSMpXp"
2022-10-06 14:33:45+00:00,globaleducation,#TransformingEducation today is 🔑 to a brighter tomorrow. More than 35 governments and organizations signed this open letter to protect and increase education financing in this years’ #G20Indonesia Leaders’ Declaration: https://t.co/ulYfhNu9rM @Suharso_M @Menlu_RI @DTDjani https://t.co/jLL3ykNww3
2022-10-06 14:16:08+00:00,meduza_en,"After a Ukrainian delegation accused Russia of aggression at the G20 summit in Indonesia, Russia's Valentina Matvienko called for the two countries to enter talks ""today"" — but ""on Russia's terms."" ""Let’s try to understand each other,"" she said.
https://t.co/rj6fckwu5y"
2022-10-06 14:11:36+00:00,KabeloSinclair,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 14:07:36+00:00,KabeloSinclair,Pakistan is responsible for 1% of global emissions but experiencing the worst floods on record. Thousands have lost their lives. @G7 @EUCouncil @g20org the time for empty words is up. Let's mobilize the promised $100 billion in climate finance NOW. https://t.co/XsMNzuHrtI
2022-10-06 13:58:03+00:00,SandrineG88,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 13:46:51+00:00,STEM2Crisis,"@brysonandy @CFigueres @GretaThunberg @oboylemm @BBCRosAtkins @Greenpeace @FT @japantimes @NHKWORLD_News @japan @JPN_PMO @IPCC_CH @UN @WHO @IPBES @BBC @RoyalFamily @UKParliament @SkyNews @guardian @CNN @ABC @CBS @nbc @TIME @wto @antonioguterres @g20org @mariannaspring @FFFMAPA @Schwarzenegger @NATO @climatemorgan @Reuters @350 @IntlCrimCourt @POTUS @EmmanuelMacron @PBS @AmanpourCoPBS @MFA_China @vonderleyen @MarinaOvsy_ @ndtv @WIONews @FAO @WFP @PMOIndia @NewsHour @NobelPrize A #Famine declaration should not be delayed via bureaucratic paperwork, or depend on a certain type of governance.

However, if #Dictatorship/etc., aid likely to be diverted away from people/purpose, then of course precautions are necessary.

#Somalia needs help, &amp; Vs. #AlShabaab"
2022-10-06 13:46:41+00:00,WomenTIES,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 13:22:36+00:00,BRICSFeminist,"According to a @UNCTAD report advanced economies tight fiscal &amp; monetary policies is exacerbating the #debtcrisis in low-income &amp; developing countries. Due to patriarchal norms, women suffer more during such crisis. #G20 should ensure reversal of these policies. @w20org @g20org"
2022-10-06 13:10:42+00:00,brettog1,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 13:08:41+00:00,BustoniFikri4,"we are ready to face the economic downturn, it's time for the Pi coin to save all nations in the world. @jokowi @PerekonomianRI @KemenkeuRI @Kemendag @PiCoreTeam @nkokkalis @MWLOrg_en @WorldBank
#G20Indonesia #Pioneers #PiNetwork https://t.co/U3e1pMixKD"
2022-10-06 13:03:46+00:00,forlorn_gh0st,🔊 @G7 @g20org: The devastating floods in Pakistan show why climate finance is needed NOW. The promised $100 billion is two years behind schedule. People are suffering – when will you be stepping up? https://t.co/G0EQ40632Z
2022-10-06 13:01:18+00:00,ApesRus_io,"That’s a wrap for @wcceid thank you for having us Bali #G20Indonesia 
Was an honour to hear His Excellency President Joko Widodo speaking about Creatives, IP’s, the future growth of advancements in NFTs and blockchain development within Asia. https://t.co/7jDOb69i2Z"
2022-10-06 12:50:14+00:00,enfree1993,"Indonesia is willing to join BRICS, Russia's Federation Council Chairman Svetlana Matvienko said on Thursday. 

The statement comes after Matvienko held a meeting with Indonesian President Joko Widodo on the sidelines of the G20 summit."
2022-10-06 12:24:56+00:00,DagnyTaggart963,"Energy and food crises arose because of Russia's actions in Ukraine, not Western sanctions.
 This statement was made by Vice-President of the EU Parliament Nicola Beer at a meeting of speakers of the G20 parliaments in Indonesia. With such leadership the EU will cease to exist"
2022-10-06 12:13:57+00:00,Gunasekaran1955,Is #PasumponMuthuramalinkam Ji is anti-national as per BJP's formula in union of India 🇮🇳???!!! @PMOIndia @BJP4India @PonnaarrBJP @VanathiBJP @khushsundar @ANI @rashtrapatibhvn @RSSorg @ndtv @PTI_News @yadavakhilesh @AFP @VP @CMOTamilnadu @nytimes @UN @g20org @the_hindu @htTweets https://t.co/oUpK9uPjAH
2022-10-06 12:01:41+00:00,amahlfk,@washingtonpost Move G20 event to other country near Indonesia... The Goverment has no shame
2022-10-06 11:52:43+00:00,TIIndonesia,"Why is this important for G20 Countries?
1. G20 countries represent 20 biggest markets in the world.
2. Major Producers of critical minerals.
3. Major importers of critical minerals and energy.
4. Host major corporations operating.

Mouna Wasef @MounaWasef
PWYP Indonesia https://t.co/HYLFaGK3Cq"
2022-10-06 11:51:02+00:00,olaalobali,"👇👇
G20 Summit: Minister selects four waste management sites in Bali - ANTARA News 
https://t.co/iCVdSbBmLo

#bali #tabanan #denpasar #baliviral #indonesia #beritabali #Infobali"
2022-10-06 11:45:53+00:00,Gunasekaran1955,Is the Indian 🇮🇳 PM #modi Ji's achievement flying 🤔 😳 in the Air in union of India 🇮🇳???!!! @rashtrapatibhvn @PMOIndia @ANI @ndtv @TOIIndiaNews @ThanthiTV @PTI_News @JuniorVikatan @g20org @UN @RahulGandhi @the_hindu @IeTamil @igtamil @republic @CNN @abpnadu @DinakaranNews @AFP https://t.co/KBvHnDjFcl
2022-10-06 11:39:17+00:00,Flash_news_ua,"⚡️Speaker of the Federation Council of Russia Valentina Matvienko came to the ""parliamentary G20"" meeting in Indonesia and offered negotiations to the delegation of Ukraine."
2022-10-06 11:32:56+00:00,adhyaman,"A great pleasure to reunite with a good friend of #Indonesia and @Int_IDEA at the #P20 Summit, Ambassador @amena_yauvoli of #Fiji #G20Indonesia https://t.co/8iztCsXUPi"
2022-10-06 11:13:31+00:00,adhyaman,"On behalf of @Int_IDEA, Prof @CherylSaunders1 is about to make an intervention at the #G20 Parliamentary Speakers’ Summit (#P20) on the role of Oppositions in legislatures during emergencies. #G20Indonesia https://t.co/2ykDhaiat3"
2022-10-06 11:05:40+00:00,DrCryptoMatos,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 11:01:00+00:00,wonderfulid,"While the World Conference on Creative Economy (WCCE) 2022 is still going on in Bali, let's take a moment to enjoy the astonishing view of Kelingking Beach as shown by (IG) @/adiputramar_! 

@wcceid 
#ItstimeforBali
#WonderfulIndonesia
#G20Indonesia 
#WCCE2022 https://t.co/LkOOjWpsQ9"
2022-10-06 10:56:48+00:00,GatewayHouseIND,"#Indonesia has had a beneficial #G20 presidency, one of the reasons being its ties built through strong trade partnerships via @ASEAN 
@ManjeetKrip &amp; @hk_jdb in the @IndianExpress write about what #India can learn and incorporate for a successful presidency in 2023 https://t.co/pidNTyZp5q"
2022-10-06 10:55:35+00:00,VitorNa85925226,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 10:42:53+00:00,Cambridge_Eng,"Alumna Micheala Chan has represented the UK as a youth delegate to the #G20Indonesia 2022 on the theme of Sustainable &amp; Liveable Planet 🌏

https://t.co/qAQ3ixp6dY

The aim: to ensure the views &amp; needs of young people internationally are represented as part of the #Y20 Communiqué"
2022-10-06 10:21:13+00:00,_____kingAJ,@washingtonpost Will the G20 member countries still come to Indonesia? considering that until now there has been no government official responsible for the deaths of more than 100 people...
2022-10-06 10:02:04+00:00,IPUparliament,"Speaking at the #P20 Speakers Summit in #Indonesia🇮🇩 this week, @IPUPresident thanked @DPR_RI and @puanmaharani_ri for hosting, urged #MPs to support #G20 efforts to address global challenges and underlined #IPU's continued support to #parliaments.
➡️https://t.co/eIMFStBZa2 https://t.co/wMBTims8cX"
2022-10-06 10:00:31+00:00,Op24539993,@IFENewsAgency Indonesia G20 going to be very interesting gatherings and important for diplomacy.
2022-10-06 09:56:04+00:00,G20_India,"Loksabha Speaker @ombirlakota Had a fruitful meeting with Mr Milton Dick, Speaker, House of Representatives, Australia 🇦🇺 during #P20. Discussed bilateral issues ranging from parliamentary exchange, economy &amp; culture.
@loksabhaspeaker
@LokSabhaSectt

#G20 #G20India #G20Indonesia https://t.co/iWRsK9OhHq"
2022-10-06 09:37:23+00:00,AIBSNews24,"Lok Sabha Speaker Om Birla reached Jakarta, Indonesia along with Indian Parliamentary delegation to attend Eighth G20 Parliamentary Speakers’ Summit (P20) #P20.

(File Pic) https://t.co/Cf4gXRxrYB"
2022-10-06 09:33:57+00:00,lanzespacio,"Excellent work done by @IGJ2012 and friends at the vaccine access and health working group! Let's continue standing together demanding health equity across the world @g20org @C20EG 

Rich countries must #MakeItWorkWithUs #NothingWithoutUs https://t.co/ptsINmjRqH"
2022-10-06 09:23:56+00:00,1Worldnohunger,"Wanna know if the @G7 or @g20org have ever worked on certain topics &amp; don't know where to look?👀

🔎Then search here quickly, efficiently &amp; target-oriented all #documents from 1975 onwards on the #G7 / #G20 database. ⬇ @BMZ_Bund @OECD @giz_gmbh

https://t.co/snsgqF8sZ8 https://t.co/ttMxII7pII"
2022-10-06 09:21:12+00:00,CHPStar,@LanangSudira1 @g20org @jokowi you are solution
2022-10-06 09:19:33+00:00,Drlamba,"As India prepares to take over the G20 presidency, it can take lesson from Indonesia https://t.co/0c3GiA8xBS"
2022-10-06 09:11:38+00:00,IPUPresident,"While meeting with #MPs in Jakarta this week for the #P20, I thanked @DPR_RI🇮🇩 and @puanmaharani_ri for hosting in #Indonesia, and encouraged support for #G20 efforts to address global challenges.🌏
Learn more from @IPUparliament
➡️https://t.co/xrMOND0TGe https://t.co/VbphxHWT6t"
2022-10-06 08:56:13+00:00,SAgovnews,"[Read] National Assembly Speaker, Nosiviwe Mapisa-Nqakula, will today and tomorrow lead a parliamentary delegation to the eighth G20 Parliamentary Speakers’ Summit (P20 Speakers’ Summit) in Indonesia https://t.co/WAi6m3HjI0 https://t.co/1BwjbW4u6d"
2022-10-06 08:27:11+00:00,Gustyfrancis1,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-06 08:25:11+00:00,HilstMarcel,@xZenk4i @EMM_1969 @AFP @G7 @Europarl_EN @g20org @CIJ_ICJ @AP @BBCWorld @FRANCE24 @Reuters @NPR Yes sorry there are so many countries taken by those Facsist Vatniks!
2022-10-06 08:22:03+00:00,xZenk4i,@HilstMarcel @EMM_1969 @AFP @G7 @Europarl_EN @g20org @CIJ_ICJ @AP @BBCWorld @FRANCE24 @Reuters @NPR Syria....
2022-10-06 08:15:31+00:00,moctar_mbaye,@POTUS @VP @DNC @SecBlinken @GOP @realJinpingXi @G7fr @g20org @RTErdogan @OlafScholz @trussliz @JustinTrudeau Can you ask @AssembleeNat and @EmmanuelMacron if really @UEMOA_Officiel @G5_Sahel_SE @ecowas_cedeao are part of France territory?What about @_AfricanUnion sovereignty? https://t.co/Cq7W6qeoQG
2022-10-06 07:57:14+00:00,bare_craft,"Creative Industries are the important part of developing and developed economies. Support local industries and help them stand again. 

#creative #economy #smallbusiness #india #indonesia #vietnam #euthopia #africa #bangladesh #bcc #g20 #g20nation https://t.co/AjP1nmq4lh"
2022-10-06 07:35:00+00:00,glob_solutions,"G20 in focus: A new article by @JamesOrr4 for @ChathamHouse highlights the crises and conflicts facing the #G20 in Indonesia next month. 

Insights from @DJSnower:

➡️Conflict calls for multilateralism – and more dialogue
➡️Wellbeing is more than GDP

https://t.co/PBwG4YVKil"
2022-10-06 07:09:01+00:00,KaylaDworin5,"Aceh Support G20
#G20Indonesia
#RecoverTogetherRecoverStronger
#G20Indonesia2022
#GroupOfTwentyIndonesia https://t.co/f4rrl8ESwk"
2022-10-06 07:05:44+00:00,saf45817671org,"This international meeting forum will focus on the real contribution of the creative economy to global recovery to realize an inclusive, resilient and sustainable tourism future.

Watch it now on https://t.co/Thp4Y2neeY
# G20Indonesia # RecoverTogetherRecoverStronger"
2022-10-06 06:52:44+00:00,g20empower,"Coca-Cola Euro Pacific Partners (CCEP) Indonesia continues to empower and support the development of female employee's capabilities, as well as promote gender equality in senior management roles and talent.

#G20EMPOWER
#G20Indonesia
#RecoverTogetherRecoverStronger https://t.co/KRbVgnkiWP"
2022-10-06 06:42:52+00:00,Youth2047,"#C202022 Day 2 opens with local Balinese dance 💃 

Make your voice heard in Bali 🇮🇩 
#YouAreHeard #WeAreHeard

Indian voices making the most prominent mark in #C20 navigating around LIFE

@PMOIndia 
@amitabhk87 @SinghalSailesh @SDG2030 @SivagArun @g20org @Indonesia_G20 @Kemlu_RI https://t.co/XjKTtzXeIK"
2022-10-06 06:42:11+00:00,HilstMarcel,"@EMM_1969 @AFP @G7 @Europarl_EN @g20org @CIJ_ICJ @AP @BBCWorld @FRANCE24 @Reuters @NPR They also need to leave Georgia, Transnistria, Dagestan, Chechenia, North Caucasus, Karelen, Kurilian Islands and so on..."
2022-10-06 06:32:01+00:00,orfonline,"#India inherits a presidency full of challenges from #Indonesia. It will, therefore, be called upon to provide bold and innovative solutions, writes @kmalhotra401. #G20 https://t.co/Xxhvak2bAC"
2022-10-06 06:01:07+00:00,IPUparliament,"#Indonesia's @DPR_RI and #IPU bring together #MPs from the world's 20 major economies at the Parliamentary Forum + Eighth #G20 Parliamentary Speakers' Summit, the '#P20', which takes place from 5-7 October in Jakarta🇮🇩.
More info
➡️https://t.co/eIMFStBrku https://t.co/D5Y2fqnFg1"
2022-10-06 05:24:41+00:00,Indsamachar,"Lok Sabha Speaker @ombirlakota reached Jakarta, Indonesia along with Indian Parliamentary delegation to attend Eighth G20 Parliamentary Speakers’ Summit (P20) #P20.

@loksabhaspeaker

(File Pic)

. https://t.co/YLArObKC7m"
2022-10-06 05:20:26+00:00,SiputLpg,Exit strategy to support recovery. Lampung #G20Indonesia #RecoverTogetherRecoverStronger #G20Indonesia2022 #GroupOfTwentyIndonesia ~ Siput Lampung https://t.co/Yz6lV993xO
2022-10-06 05:17:06+00:00,PBNS_India,"Lok Sabha Speaker @ombirlakota reached Jakarta, Indonesia along with Indian Parliamentary delegation to attend Eighth G20 Parliamentary Speakers’ Summit (P20) #P20.

@loksabhaspeaker

(File Pic)

. https://t.co/6ym1iq7muc"
